id;name;minplayers;maxplayers;yearpublished;playingtime;image;game_category;game_mechanic
319910;Pagan: Fate of Roanoke;2;2;2022;60;319910.jpg;Adventure, Bluffing, Card Game, Deduction, Fantasy;Action Points, Area Majority / Influence, Deduction, Hand Management, Turn Order: Claim Action, Worker Placement
279254;Ecos: First Continent;2;6;2019;75;279254.png;Animals, Environmental, Prehistoric, Territory Building;Bingo, Contracts, Modular Board, Set Collection, Simultaneous Action Selection, Tile Placement, Turn Order: Progressive
271529;Botanik;2;2;2021;30;271529.jpg;Abstract Strategy;Network and Route Building, Open Drafting, Pattern Building, Set Collection, Take That, Tile Placement
66505;The Speicherstadt;2;5;2010;45;066505.jpg;Economic;Auction: Dutch Priority, Auction/Bidding, Set Collection
554;La Città;2;5;2000;120;000554.jpg;City Building, Civilization, Renaissance, Territory Building;Area Majority / Influence, Commodity Speculation, Modular Board, Open Drafting, Tile Placement
19600;Antike;2;6;2005;120;019600.jpg;Ancient, Civilization, Fighting, Nautical, Territory Building;Area Majority / Influence, Area Movement, Rondel
242684;Reavers of Midgard;2;4;2019;120;242684.png;;Dice Rolling, Follow, Open Drafting, Set Collection, Worker Placement
171669;Discoveries: The Journals of Lewis & Clark;2;4;2015;60;171669.jpg;American West, Dice;Contracts, Deck, Bag, and Pool Building, Dice Rolling, Set Collection, Worker Placement, Worker Placement with Dice Workers
1382;Winner's Circle;2;6;2001;60;001382.jpg;Animals, Racing, Sports;Betting and Bluffing, Roll / Spin and Move
191300;Archaeology: The New Expedition;2;5;2016;20;191300.png;Card Game;Open Drafting, Push Your Luck, Set Collection
157403;Black Fleet;3;4;2014;60;157403.jpg;Nautical, Pirates, Transportation;Area Movement, Grid Movement, Hand Management, Pick-up and Deliver, Take That, Variable Player Powers
141517;A Study in Emerald;2;5;2013;90;141517.jpg;Bluffing, Fantasy, Horror, Murder/Mystery, Novel-based, Political, Post-Napoleonic, Spies/Secret Agents, Zombies;Area Majority / Influence, Deck, Bag, and Pool Building, Hand Management, Hidden Roles, Open Drafting, Point to Point Movement, Team-Based Game
224;History of the World;3;6;1991;270;000224.png;Civilization, Ancient, Medieval, Napoleonic, Post-Napoleonic, Renaissance, Wargame, World War I;Area Majority / Influence, Dice Rolling, Hand Management
229892;Container: 10th Anniversary Jumbo Edition!;3;5;2018;90;229892.jpg;Economic, Industry / Manufacturing, Nautical, Transportation;Auction/Bidding, Closed Economy Auction, Commodity Speculation, Loans, Pick-up and Deliver, Set Collection
241266;Little Town;2;4;2017;60;241266.jpg;City Building, Medieval;Contracts, Tile Placement, Worker Placement
218509;Empires of the Void II;2;5;2018;180;218509.jpg;Civilization, Economic, Exploration, Science Fiction, Space Exploration;Action Points, Area Majority / Influence, Dice Rolling, Follow, Hand Management, Modular Board, Pick-up and Deliver, Point to Point Movement, Variable Player Powers
172931;Outfoxed!;2;4;2014;20;172931.jpg;Children's Game, Dice;Cooperative Game, Deduction, Dice Rolling, Die Icon Resolution, Grid Movement, Memory, Square Grid
180680;Automobiles;2;5;2016;75;180680.png;Racing, Sports, Transportation;Deck, Bag, and Pool Building, Hand Management, Race
174570;Legendary Encounters: A Predator Deck Building Game;1;5;2015;45;174570.png;Card Game, Movies / TV / Radio theme, Science Fiction;Cooperative Game, Deck, Bag, and Pool Building, Open Drafting, Player Elimination
204027;Cottage Garden;1;4;2016;60;204027.jpg;Abstract Strategy, Farming, Puzzle;Grid Coverage, Open Drafting, Pattern Building, Tile Placement
161882;Irish Gauge;3;5;2014;60;161882.jpg;Economic, Trains;Auction/Bidding, Hexagon Grid, Income, Investment, Network and Route Building, Random Production, Stock Holding, Victory Points as a Resource
72287;Mr. Jack Pocket;2;2;2010;15;072287.jpg;Bluffing, Deduction, Murder/Mystery, Post-Napoleonic;Hidden Movement, Map Deformation, Modular Board
95064;Ascension: Return of the Fallen;1;2;2011;30;095064.jpg;Card Game, Fantasy;Deck, Bag, and Pool Building, Hand Management, Open Drafting
939;Star Wars: The Queen's Gambit;2;4;2000;120;000939.jpg;Fighting, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame;Campaign / Battle Card Driven, Command Cards, Dice Rolling, Simultaneous Action Selection
177524;ICECOOL;2;4;2016;30;177524.png;Action / Dexterity, Animals, Children's Game;Area Movement, Flicking, Take That
230080;Majesty: For the Realm;2;4;2017;40;230080.jpg;Card Game, Medieval;Auction: Dutch, Open Drafting, Set Collection, Victory Points as a Resource
329845;Stella: Dixit Universe;3;6;2021;30;329845.jpg;Card Game, Party Game;Deduction, Push Your Luck
217861;Paper Tales;2;5;2017;30;217861.jpg;Card Game, Fantasy;Closed Drafting, End Game Bonuses, Hand Management, Secret Unit Deployment, Simultaneous Action Selection
253284;Ticket to Ride: New York;2;4;2018;15;253284.jpg;Trains;Hand Management, Network and Route Building, Open Drafting, Set Collection
359970;Challengers!;1;8;2022;45;359970.jpg;Animals, Card Game;Deck Construction, Deck, Bag, and Pool Building, Finale Ending, Hand Management, Open Drafting
200077;Mint Works;1;4;2017;20;200077.png;Card Game, Industry / Manufacturing;Open Drafting, Ownership, Turn Order: Claim Action, Worker Placement
156776;Warhammer 40,000: Conquest;2;2;2014;60;156776.jpg;Card Game, Collectible Components, Fighting;Area Majority / Influence, Area-Impulse, Hand Management, Simultaneous Action Selection, Variable Player Powers
40793;Dice Town;2;5;2009;45;040793.jpg;American West, Dice;Catch the Leader, Dice Rolling, Re-rolling and Locking, Set Collection, Simultaneous Action Selection
104710;Wiz-War (Eighth Edition);2;4;2012;60;104710.jpg;Fantasy, Fighting, Miniatures;Deck Construction, Dice Rolling, Grid Movement, Hand Management, Interrupts, Line of Sight, Map Deformation, Modular Board, Pick-up and Deliver, Player Elimination, Take That, Variable Set-up
200954;Fields of Green;2;4;2016;45;200954.jpg;Card Game, City Building, Farming;Closed Drafting, Simultaneous Action Selection, Tile Placement, Variable Phase Order
299960;Alma Mater;2;4;2020;150;299960.jpg;Renaissance;Closed Drafting, End Game Bonuses, Hand Management, Tile Placement, Worker Placement
185589;Islebound;2;4;2016;120;185589.jpg;Fantasy, Nautical, Pirates;Area Majority / Influence, Area Movement, Dice Rolling, End Game Bonuses, Increase Value of Unchosen Resources, Modular Board, Ownership, Pick-up and Deliver, Push Your Luck, Worker Placement
163154;Falling Sky: The Gallic Revolt Against Caesar;1;4;2016;360;163154.jpg;Ancient, Wargame;Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Events, Movement Points, Simulation, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers
176371;Explorers of the North Sea;1;4;2016;60;176371.png;Animals, Exploration, Medieval, Nautical;Action Points, Area Majority / Influence, Grid Movement, Modular Board, Pick-up and Deliver, Set Collection, Tile Placement, Variable Player Powers
309630;Small World of Warcraft;2;5;2020;80;309630.png;Fantasy, Fighting, Territory Building, Video Game Theme;Area Majority / Influence, Area Movement, Dice Rolling, Increase Value of Unchosen Resources, Team-Based Game, Variable Player Powers, Victory Points as a Resource
207691;Railroad Revolution;2;4;2016;90;207691.jpg;Trains;Network and Route Building, Worker Placement, Worker Placement, Different Worker Types
150999;Valley of the Kings;2;4;2014;45;150999.jpg;Ancient, Card Game, Mythology, Religious;Deck, Bag, and Pool Building, Hand Management, Open Drafting, Set Collection
208024;The Reckoners;1;6;2018;100;208024.jpg;Dice, Novel-based, Science Fiction;Cooperative Game, Dice Rolling, Push Your Luck, Re-rolling and Locking, Simultaneous Action Selection, Solo / Solitaire Game, Variable Player Powers
75449;Firenze;2;4;2010;60;075449.jpg;Economic, Renaissance;Auction: Dutch, Increase Value of Unchosen Resources, Set Collection
165838;Space Hulk (Fourth Edition);2;2;2014;60;165838.jpg;Fighting, Miniatures, Science Fiction;Action Points, Dice Rolling, Grid Movement, Modular Board, Scenario / Mission / Campaign Game, Stat Check Resolution
168917;Smash Up: Pretty Pretty Smash Up;2;2;2015;45;168917.jpg;Animals, Card Game, Fantasy, Humor;Area Majority / Influence, Hand Management, Variable Player Powers
217449;NMBR 9;1;4;2017;20;217449.jpg;Abstract Strategy, Number, Puzzle;Bingo, Layering, Pattern Building, Simultaneous Action Selection, Tile Placement
252526;Pictomania (Second Edition);3;6;2018;40;252526.jpg;Action / Dexterity, Humor, Party Game, Real-time;Line Drawing, Paper-and-Pencil
823;The Lord of the Rings;2;5;2000;90;000823.jpg;Adventure, Fantasy, Novel-based;Cooperative Game, Dice Rolling, Hand Management, Player Elimination, Set Collection, Variable Player Powers
245476;CuBirds;2;5;2018;20;245476.jpg;Animals, Card Game;Hand Management, Set Collection
681;Quarto;2;2;1991;20;000681.jpg;Abstract Strategy, Children's Game;Open Drafting, Pattern Building, Pattern Recognition, Square Grid
161866;Zombicide Season 3: Rue Morgue;1;12;2015;60;161866.jpg;Horror, Miniatures, Zombies;Action Points, Cooperative Game, Dice Rolling, Hand Management, Modular Board, Team-Based Game, Variable Player Powers
295607;Canopy;1;4;2021;30;295607.jpg;Animals, Card Game, Environmental;Open Drafting, Push Your Luck, Set Collection
305682;Rolling Realms;1;6;2021;30;305682.jpg;Number, Print & Play;Bingo, Dice Rolling, Paper-and-Pencil, Simultaneous Action Selection, Solo / Solitaire Game
69779;Polis: Fight for the Hegemony;2;2;2012;120;069779.jpg;Ancient, Civilization, Economic, Territory Building, Wargame;Area Majority / Influence, Area Movement, Dice Rolling, Simulation, Variable Phase Order, Variable Set-up, Victory Points as a Resource
157809;Nations: The Dice Game;1;4;2014;40;157809.jpg;Ancient, Civilization, Dice, Medieval, Renaissance;Dice Rolling, Events, Push Your Luck, Re-rolling and Locking, Turn Order: Stat-Based, Variable Set-up
131646;Merchant of Venus (Second Edition);1;4;2012;240;131646.jpg;Economic, Exploration, Science Fiction, Space Exploration, Transportation;Commodity Speculation, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move, Variable Set-up
35497;Fauna;2;6;2008;60;035497.jpg;Animals, Educational, Trivia;Betting and Bluffing
194517;Super Fantasy Brawl;2;4;2022;40;194517.jpg;Fantasy, Miniatures, Wargame;Area Majority / Influence, Card Play Conflict Resolution, Deck Construction, Grid Movement, Hand Management, Hexagon Grid, Line of Sight, Team-Based Game, Variable Player Powers
153065;Linko;2;5;2014;20;153065.jpg;Card Game;Hand Management, Move Through Deck, Open Drafting, Set Collection, Take That
306481;Tawantinsuyu: The Inca Empire;1;4;2020;120;306481.jpg;Civilization, Economic, Renaissance;Action Points, Area Majority / Influence, Hand Management, Open Drafting, Pattern Building, Rondel, Set Collection, Solo / Solitaire Game, Variable Set-up, Worker Placement, Different Worker Types
127518;A Distant Plain;1;4;2013;300;127518.jpg;Modern Warfare, Wargame;Area Majority / Influence, Area Movement, Dice Rolling, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers
134352;Two Rooms and a Boom;6;30;2013;20;134352.png;Bluffing, Card Game, Deduction, Negotiation, Party Game, Print & Play, Spies/Secret Agents;Acting, Elapsed Real Time Ending, Hidden Roles, Team-Based Game, Variable Player Powers, Voting
256589;Rallyman: GT;1;6;2020;60;256589.jpg;Racing;Dice Rolling, Different Dice Movement, Grid Movement, Hexagon Grid, Modular Board, Push Your Luck, Race, Roll / Spin and Move, Simulation, Solo / Solitaire Game
343562;Horrified: American Monsters;1;5;2021;60;343562.jpg;Horror, Miniatures;Action Points, Cooperative Game, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Solo / Solitaire Game, Variable Player Powers, Variable Set-up
318983;Faiyum;1;5;2020;140;318983.jpg;Ancient, City Building, Economic, Farming;Action Retrieval, Deck, Bag, and Pool Building, Hand Management, Hexagon Grid, Network and Route Building, Open Drafting, Solo / Solitaire Game, Worker Placement
158275;Marvel Dice Masters: Uncanny X-Men;2;2;2014;60;158275.jpg;Collectible Components, Comic Book / Strip, Dice, Fighting;Deck, Bag, and Pool Building, Dice Rolling
146312;Ghost Fightin' Treasure Hunters;2;4;2013;30;146312.jpg;Adventure, Children's Game, Fantasy, Horror;Cooperative Game, Dice Rolling, Pick-up and Deliver, Roll / Spin and Move
287084;Oriflamme;3;5;2019;30;287084.jpg;Card Game, Political;Action Queue, Betting and Bluffing, Hand Management, Take That, Turn Order: Progressive
191231;Via Nebula;2;4;2016;60;191231.png;Territory Building, Transportation;Action Points, Connections, Contracts, Hexagon Grid, Network and Route Building, Pick-up and Deliver
207243;The City of Kings;1;4;2018;180;207243.png;Adventure, Exploration, Fantasy, Fighting, Puzzle;Action Points, Cooperative Game, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Square Grid, Storytelling, Variable Player Powers
261114;Men at Work;2;5;2019;45;261114.jpg;Action / Dexterity;Stacking and Balancing
233571;Star Wars: Legion;2;2;2018;180;233571.jpg;Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame;Dice Rolling, Variable Player Powers
130176;Tales & Games: The Hare & the Tortoise;2;5;2011;20;130176.jpg;Animals, Card Game, Children's Game, Novel-based, Racing;Betting and Bluffing, Hand Management
25568;Metropolys;2;4;2008;60;025568.jpg;City Building;Area Majority / Influence, Auction/Bidding
171233;The Big Book of Madness;2;5;2015;90;171233.jpg;Card Game, Fantasy;Cooperative Game, Deck, Bag, and Pool Building, Hand Management, Player Elimination, Variable Player Powers
6830;Zendo;3;5;2001;60;006830.jpg;Abstract Strategy, Deduction, Puzzle;Induction, Pattern Recognition, Simultaneous Action Selection
223750;Hardback;1;5;2018;90;223750.jpg;Card Game, Word Game;Cooperative Game, Deck, Bag, and Pool Building, Delayed Purchase, Open Drafting, Push Your Luck, Race
72225;CO₂;1;5;2012;120;072225.jpg;Economic, Environmental, Industry / Manufacturing;Area Majority / Influence, Open Drafting, Semi-Cooperative Game, Solo / Solitaire Game, Worker Placement
104363;Rex: Final Days of an Empire;3;6;2012;180;104363.jpg;Fighting, Negotiation, Political, Science Fiction;Alliances, Area Majority / Influence, Auction/Bidding, Force Commitment, Hand Management, Point to Point Movement, Team-Based Game, Variable Player Powers
300327;The Castles of Tuscany;2;4;2020;60;300327.jpg;Industry / Manufacturing, Renaissance, Territory Building;Grid Coverage, Hexagon Grid, Modular Board, Set Collection, Tile Placement, Variable Set-up
205597;Jump Drive;2;4;2017;30;205597.jpg;Card Game, Science Fiction, Space Exploration;Hand Management, Simultaneous Action Selection
136991;Loony Quest;2;5;2015;30;136991.jpg;Action / Dexterity, Children's Game, Fantasy, Real-time;Layering, Line Drawing
16992;Tsuro;2;8;2005;20;016992.jpg;Abstract Strategy, Fantasy;Hand Management, Network and Route Building, Player Elimination, Tile Placement
281549;Beast;2;4;2022;120;281549.png;Deduction, Fantasy, Fighting, Horror;Action Drafting, Closed Drafting, Hand Management, Hidden Movement, Point to Point Movement, Secret Unit Deployment, Team-Based Game, Variable Player Powers
325022;Coffee Traders;2;5;2021;150;325022.jpg;Economic, Farming, Industry / Manufacturing, Territory Building;Action Points, Area Majority / Influence, Contracts, Turn Order: Pass Order
21523;Runebound: Second Edition;2;6;2005;240;021523.jpg;Adventure, Exploration, Fantasy, Fighting;Area Movement, Dice Rolling, Hexagon Grid, Open Drafting, Role Playing, Variable Player Powers
122522;Smash Up;2;4;2012;45;122522.jpg;Card Game, Fantasy, Humor, Pirates, Science Fiction, Zombies;Area Majority / Influence, Card Play Conflict Resolution, Deck Construction, Hand Management, Kill Steal, Open Drafting, Take That, Variable Player Powers, Variable Set-up
160018;Smash Up: Monster Smash;2;2;2014;45;160018.jpg;Card Game, Fantasy, Humor, Mythology, Science Fiction, Zombies;Area Majority / Influence, Hand Management, Take That, Variable Player Powers
198454;When I Dream;4;10;2016;40;198454.png;Deduction, Party Game, Real-time, Word Game;Communication Limits, Hidden Roles, Memory, Role Playing, Storytelling, Team-Based Game
55427;Mr. Jack in New York;2;2;2009;30;055427.jpg;Deduction, Murder/Mystery;Deduction, Grid Movement, Hexagon Grid, Variable Player Powers
